osm_id,osm_type,name,amenity,cuisine,brand,operator,address,housenumber,postcode,phone,website,opening_hours,outdoor_seating,takeaway,delivery,wheelchair,latitude,longitude,search_postcode_sector,search_ward,search_constituency,is_chain_name,chain_matched,is_chain_brand,is_chain_website,is_chain,validated,validation_status,google_place_id,google_name,google_types,google_rating,google_user_ratings_total,google_price_level,google_vicinity,google_lat,google_lng,business_status,google_phone,google_phone_intl,google_website,google_opening_hours,google_photo_reference,search_type,data_source
,,,,,,,,,,,,,,,,,,,BS1 0 7,Henbury and Brentry,,,,,,,,,ChIJO_27YT6ScUgRb24sXV48AiU,Viens House,"meal_takeaway,restaurant,point_of_interest,food,establishment",4,58,,"181 Crow Lane, Bristol",51.5095012,-2.6199244,OPERATIONAL,0117 950 0447,+44 117 950 0447,,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2200""}, ""open"": {""day"": 0, ""time"": ""1800""}}, {""close"": {""day"": 2, ""time"": ""1400""}, ""open"": {""day"": 2, ""time"": ""1200""}}, {""close"": {""day"": 2, ""time"": ""2200""}, ""open"": {""day"": 2, ""time"": ""1700""}}, {""close"": {""day"": 3, ""time"": ""1400""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""2200""}, ""open"": {""day"": 3, ""time"": ""1700""}}, {""close"": {""day"": 4, ""time"": ""1400""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2200""}, ""open"": {""day"": 4, ""time"": ""1700""}}, {""close"": {""day"": 5, ""time"": ""1400""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""2230""}, ""open"": {""day"": 5, ""time"": ""1700""}}, {""close"": {""day"": 6, ""time"": ""1400""}, ""open"": {""day"": 6, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""2230""}, ""open"": {""day"": 6, ""time"": ""1700""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: 12:00\u2009\u2013\u20092:00\u202fPM, 5:00\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u20092:00\u202fPM, 5:00\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 12:00\u2009\u2013\u20092:00\u202fPM, 5:00\u2009\u2013\u200910:00\u202fPM"", ""Friday: 12:00\u2009\u2013\u20092:00\u202fPM, 5:00\u2009\u2013\u200910:30\u202fPM"", ""Saturday: 12:00\u2009\u2013\u20092:00\u202fPM, 5:00\u2009\u2013\u200910:30\u202fPM"", ""Sunday: 6:00\u2009\u2013\u200910:00\u202fPM""]}",AcnlKN2T6Q1qO9i6kIqUvcgvHzfRhjLL3iMsaLNIzzQKpZy4bqnjy3tn2CGQlfOc1pn8F3GmMY-3r3FtoTWxWyhZpKINCSZnLMTU7aFNySdwJ6kHyNNAjpnbbQ6ykVStkC_oxGJqqTP8Vpk_DI9ckqaIApsQ5-_U7D0MpXc1W4KOJ5QTeHDZL2MqvNGJ7PwRgxKuX4n3S4X4AfBFHe69X7_zS8bjOHiyBe6EY_pGAp-Q4r3mv09ftpXkXU8P0k3f0xk-udvVYeaUTDKbc8zmUEdctMaiGyWQLP4E89wbopPCYLx3hLwMz7D4gYgvv6iCnM5s-eccMBPWGJGFNmlZBKb6QlpYNGijQJlzR3YbllPOUtEXUPIAbJmYpJd9Ix_e0uv7SN9sEk2hPqk1AE_3635pKMWMiqfqLle0pk9pDcIgOnhLszc,restaurant,Google
13006329002,node,The Volunteer Tavern,pub,,,,New Street,9,,,,Su-Th 12:00-00:00; Fr-Sa 12:00-01:00,,,,,51.4576471,-2.5820722,BS2 0,Lawrence Hill,Bristol East,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJb60ptW-OcUgRcwKcS3nOudY,Volunteer Tavern,"park,bar,restaurant,point_of_interest,food,establishment",4.6,1410,2,"9 New St, Bristol",51.4576826,-2.5820258,OPERATIONAL,,,http://www.volunteertavern.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2300""}, ""open"": {""day"": 0, ""time"": ""1700""}}, {""close"": {""day"": 1, ""time"": ""2300""}, ""open"": {""day"": 1, ""time"": ""1600""}}, {""close"": {""day"": 2, ""time"": ""2300""}, ""open"": {""day"": 2, ""time"": ""1600""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""1600""}}, {""close"": {""day"": 4, ""time"": ""2300""}, ""open"": {""day"": 4, ""time"": ""1600""}}, {""close"": {""day"": 6, ""time"": ""0000""}, ""open"": {""day"": 5, ""time"": ""1500""}}, {""close"": {""day"": 0, ""time"": ""0000""}, ""open"": {""day"": 6, ""time"": ""1200""}}], ""weekday_text"": [""Monday: 4:00\u2009\u2013\u200911:00\u202fPM"", ""Tuesday: 4:00\u2009\u2013\u200911:00\u202fPM"", ""Wednesday: 4:00\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 4:00\u2009\u2013\u200911:00\u202fPM"", ""Friday: 3:00\u202fPM\u2009\u2013\u200912:00\u202fAM"", ""Saturday: 12:00\u202fPM\u2009\u2013\u200912:00\u202fAM"", ""Sunday: 5:00\u2009\u2013\u200911:00\u202fPM""]}",AcnlKN2Z5UvdOGMB0sRI0D-2goWPiBKZpRETdA1O5uA-EQ_3upuwcKbOCdM1RpZk8NorT_uqNdsISGYsS_HV53QExM3X7eM_lynnS2Tks0vzUfgW1V2BRpL0K-DGSc038nIDdcKObYdjQuSvW-edmaa5ayRrq28ZlJGVNMdgLNu3KPI85M81IispjdGsn4AEOfNwKrqYBefxbWI99GDrtwwXghXWretSmVsiIAc1y84fFGlau0CKduYkjIEg0JO43pt9HpDFH_va0lmwmCX5uDGT6RMWK8DcrtcgaLPBzb4hPhSm9w,,OSM
12089581156,node,Undershed Bar,bar,,,,,,,,,,yes,,,,51.4518895,-2.5980529,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJb3DVWNaNcUgREEW6As4Hhgc,Watershed,"movie_theater,art_gallery,cafe,bar,point_of_interest,food,establishment",4.5,2298,,"1 Canon's Rd, Bristol",51.4517939,-2.5980299,OPERATIONAL,0117 927 5100,+44 117 927 5100,https://www.watershed.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2230""}, ""open"": {""day"": 0, ""time"": ""1000""}}, {""close"": {""day"": 1, ""time"": ""2230""}, ""open"": {""day"": 1, ""time"": ""1200""}}, {""close"": {""day"": 2, ""time"": ""2230""}, ""open"": {""day"": 2, ""time"": ""0930""}}, {""close"": {""day"": 3, ""time"": ""2230""}, ""open"": {""day"": 3, ""time"": ""0930""}}, {""close"": {""day"": 4, ""time"": ""2230""}, ""open"": {""day"": 4, ""time"": ""0930""}}, {""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""0930""}}, {""close"": {""day"": 6, ""time"": ""2300""}, ""open"": {""day"": 6, ""time"": ""1000""}}], ""weekday_text"": [""Monday: 12:00\u2009\u2013\u200910:30\u202fPM"", ""Tuesday: 9:30\u202fAM\u2009\u2013\u200910:30\u202fPM"", ""Wednesday: 9:30\u202fAM\u2009\u2013\u200910:30\u202fPM"", ""Thursday: 9:30\u202fAM\u2009\u2013\u200910:30\u202fPM"", ""Friday: 9:30\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u200910:30\u202fPM""]}",AcnlKN3-RJmVkCrXf5e-RpSNoLKrahkkHdYNP8m7vFeZx25yxeLXuY6J3VvTKXdK6QTVBpwaSuPs3VrxG_igRZ5XYTm5j7dfJ59TI6lsaC0kD6-iTtXhxjldKN4bsAwlYt8CwlsnXFHwAdSwEqXuvM8ju9fCc60oYVr0NG3vG_3lXNgldLpg68uKZ9tB9gWxbA7xnHLfsw-juPzCt5Hoqx5ybPmNj54Zbx-pWedzcrfYxzCbNOHBMzOUzrpeRdWjHzD08wxcNmAsW8_6pD3yIKjiRkjGnABM_8p9-GmDjXCZXnx33A,,OSM
,,,,,,,,,,,,,,,,,,,BS7 8,Horfield,,,,,,,,,ChIJWzUvMvaPcUgRVlEKHMlf6QE,Westcountry Choppers @ Explorers Hangout,"cafe,clothing_store,store,point_of_interest,food,establishment",4.8,32,,"25f Merton Road, Bishopston, Bristol",51.4820438,-2.5860551,OPERATIONAL,07936 571750,+44 7936 571750,http://www.westcountrychoppers.com/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""1600""}, ""open"": {""day"": 0, ""time"": ""1000""}}, {""close"": {""day"": 3, ""time"": ""1800""}, ""open"": {""day"": 3, ""time"": ""1000""}}, {""close"": {""day"": 4, ""time"": ""1800""}, ""open"": {""day"": 4, ""time"": ""1000""}}, {""close"": {""day"": 5, ""time"": ""2100""}, ""open"": {""day"": 5, ""time"": ""1000""}}, {""close"": {""day"": 6, ""time"": ""1800""}, ""open"": {""day"": 6, ""time"": ""1000""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 10:00\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Saturday: 10:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: 10:00\u202fAM\u2009\u2013\u20094:00\u202fPM""]}",AcnlKN2rkrI1Kd343_DvL8ypq9ZneTh58OFOYFAPWUlGDDK9OOh_SO4TJN1Md2a7mH34mcSQDxeLZV2bWESqWTjM7ZdOOF7pzs6y1GdyMn7Ujo-mUWjkhnIPTfY6XfY81Mu1MtdQn6pNGZYfQPwUOpRFZj8H5uX_TT15c7gJjSycp4idxcfTKY01GicgmvYpKsbGBcG3QlBZyID0gxemGlLFrO_FEZ8HvzKLGswbs4cdVU4URMc5VlQgPGDrin_b4gKBW0NXX4k1ZQ4sZadNGDUi1fHgdGIQ5msU5uJkUHHw_As6rg,cafe,Google
401103443,way,Whitehall Tavern,pub,,,,Devon Road,30,BS5 9AD,,,,,,,,51.4628666,-2.5573448,BS5 5,Easton,Bristol East,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJBzIQ6UiOcUgRPGTiU0F3dSc,Whitehall Tavern,"bar,point_of_interest,establishment",4.6,293,1,"30 Devon Rd, Redfield, Bristol",51.4628651,-2.5574341,OPERATIONAL,0117 939 0201,+44 117 939 0201,https://m.facebook.com/thewhitehalltavern/?locale2=en_GB,"{""open_now"": false, ""periods"": [{""close"": {""day"": 1, ""time"": ""0000""}, ""open"": {""day"": 0, ""time"": ""1100""}}, {""close"": {""day"": 2, ""time"": ""0000""}, ""open"": {""day"": 1, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""0000""}, ""open"": {""day"": 2, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""0000""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""0000""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""0000""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 0, ""time"": ""0000""}, ""open"": {""day"": 6, ""time"": ""1100""}}], ""weekday_text"": [""Monday: 12:00\u202fPM\u2009\u2013\u200912:00\u202fAM"", ""Tuesday: 12:00\u202fPM\u2009\u2013\u200912:00\u202fAM"", ""Wednesday: 12:00\u202fPM\u2009\u2013\u200912:00\u202fAM"", ""Thursday: 12:00\u202fPM\u2009\u2013\u200912:00\u202fAM"", ""Friday: 12:00\u202fPM\u2009\u2013\u200912:00\u202fAM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u200912:00\u202fAM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u200912:00\u202fAM""]}",AcnlKN3QSXRQ2KxW4-nQrTKCF6Z5KMGGxR3NdFeuo9VYwRNSXXXHk_z1kV_HL25BJOzDN8yzmBtcMgzkYWjURCRTUAibvC2F9XyGigAatQYlnLhxXcCsPWl_RYfxeDuJ_kBijrdfveH2FvP-NNQJ9Og866Dd7pYjM4AbcoHBMFk1kstHL_7G0vOumLrn-H6NkKuQgUdeeDcQSgHNXBpXlCLBPzQ4DoiTJ5SHPFdxoOnivrpGD3qu9xe8u2Z6Z1F0znegpr2MiE-y2jrCqs6Pi5t87Wsx-YCJONUNtyx0kNILsZm8gNgHhv3DKQX6BP9pSN5KWG3wmy3qMHcnctc24GpX_OWTgMpLYSp2tZ8PHXEpL6zBTExEIZmDBD8UQvRhej8im4sklvnAONIZGC21CGnu5KYUeQrK2zRsLMG9I3y_zVXAVg,,OSM
272704906,way,Wilsons,restaurant,,,,Chandos Road,24,BS6 6PF,,,,,,,,51.467866,-2.6052433,BS6 6,Redland,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJuav-4uaNcUgRG-imcjTbsd4,Wilson's Restaurant,"restaurant,food,point_of_interest,establishment",4.8,619,3,"24 Chandos Rd, Redland, Bristol",51.4678996,-2.605226,OPERATIONAL,0117 973 4157,+44 117 973 4157,http://www.wilsonsbristol.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 2, ""time"": ""2030""}, ""open"": {""day"": 2, ""time"": ""1900""}}, {""close"": {""day"": 3, ""time"": ""1430""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""2130""}, ""open"": {""day"": 3, ""time"": ""1800""}}, {""close"": {""day"": 4, ""time"": ""1430""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2130""}, ""open"": {""day"": 4, ""time"": ""1800""}}, {""close"": {""day"": 5, ""time"": ""1430""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""2130""}, ""open"": {""day"": 5, ""time"": ""1800""}}, {""close"": {""day"": 6, ""time"": ""1430""}, ""open"": {""day"": 6, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""2130""}, ""open"": {""day"": 6, ""time"": ""1800""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: 7:00\u2009\u2013\u20098:30\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u20092:30\u202fPM, 6:00\u2009\u2013\u20099:30\u202fPM"", ""Thursday: 12:00\u2009\u2013\u20092:30\u202fPM, 6:00\u2009\u2013\u20099:30\u202fPM"", ""Friday: 12:00\u2009\u2013\u20092:30\u202fPM, 6:00\u2009\u2013\u20099:30\u202fPM"", ""Saturday: 12:00\u2009\u2013\u20092:30\u202fPM, 6:00\u2009\u2013\u20099:30\u202fPM"", ""Sunday: Closed""]}",AcnlKN1x9C12rO492iowMQlE5D04Ugd7xqrkHIksm8WARsvxNJNTi5aARhS6n7w_DsxaXkRa3iT1xTIarkZT7uwIpeSNryhvyyDWyM-C2Cu5oRzwgjypySyAOCJUgURO9_r7mz12J-9ReHqohf_GX1P1ALfIrZxGg2AlBwFr53Ux6GyJXMjP32VperrNMMLymxcWT7AoaO4KbmUfUKzOl3_u5F2xLXYegIHo6o9IfRCrwt78ylYevzwKhKZ4Dez_dKMdwDi1Mhu4TPPH2QG2awuV3R7cP7CwNdutEZ8_B18Ts7e3Nu_nhE5sLY1c7EVQKgw1FrX8K_lJ-6l9VDi5npgB8H7bcUMsui648ioo9qHer0bRr3SQwj8h0U_Fa55L3q1QsKBbRCCDpkv5Lj5GHKrGfaRhB_iraosEwv-NGv2kcEuAhJFx-W5ZF9Gr2yMOPuBZ,,OSM
302512003,way,The Windmill,pub,,,,Windmill Hill,14,BS3 4LU,,http://thewindmillbristol.com/,,,,,,51.4395474,-2.5943822,BS3 4,Bedminster,Bristol South,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJo1tigoGOcUgRvh0rtmoUvf0,Windmill Hill Community Association & Social Club,"point_of_interest,establishment",4.4,81,,"Vivian St, Bristol",51.4396869,-2.5913829,OPERATIONAL,0117 330 8790,+44 117 330 8790,http://www.whca.org.uk/,{},AcnlKN1541hego72n4PuHVoElbZVvVlEVbNMQ98Q56Fb_ixRvKDQR1AQy3jAfCmEU8ui2RvmB1UeGa0Kzfd-wmVpLR-QKkx_ahGT5YJqd6bG9TCHCp0U2qYRF2q3rrc_orgr1CJNqefk6ImMXhuyWrTYCQEMy6J9qU8rUxMVQW-igvdVljMD0gFtTGJ4MH4jEEA3wIDqWzCh2vhuf70sawG6mqXPwrM3ZdJimE2AVFvXxmjaQjS6pMX5p5jSvlOG_ZMmjY0tOhQtA7Ypw4844peQAMcKkAAknZissy3BzzxPmTv2olNVP_jvIYLrAcBKHfLBYUW4X9OmdPvnJyyVJQk6YJmz0J-zWGI8G8mBgwKNnWT3ihWPphwRWwLt_XEqjv5agkIXXskpexszJw9zAE5d1LluYRVgNzVxsGwhX4XamdtVLR3a,,OSM
,,,,,,,,,,,,,,,,,,,BS4 2,Knowle,,,,,,,,,ChIJ32HfiuyOcUgRskkMyAgAXJM,Wing Lee,"meal_takeaway,restaurant,point_of_interest,food,establishment",4.4,50,,"57 Greenleaze, Bristol",51.4308441,-2.5650701,OPERATIONAL,0117 977 8097,+44 117 977 8097,,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2200""}, ""open"": {""day"": 0, ""time"": ""1700""}}, {""close"": {""day"": 2, ""time"": ""2200""}, ""open"": {""day"": 2, ""time"": ""1700""}}, {""close"": {""day"": 3, ""time"": ""2200""}, ""open"": {""day"": 3, ""time"": ""1700""}}, {""close"": {""day"": 4, ""time"": ""2200""}, ""open"": {""day"": 4, ""time"": ""1700""}}, {""close"": {""day"": 5, ""time"": ""2230""}, ""open"": {""day"": 5, ""time"": ""1700""}}, {""close"": {""day"": 6, ""time"": ""2230""}, ""open"": {""day"": 6, ""time"": ""1700""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: 5:00\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 5:00\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 5:00\u2009\u2013\u200910:00\u202fPM"", ""Friday: 5:00\u2009\u2013\u200910:30\u202fPM"", ""Saturday: 5:00\u2009\u2013\u200910:30\u202fPM"", ""Sunday: 5:00\u2009\u2013\u200910:00\u202fPM""]}",AcnlKN0W-7_ZExrjIXW--dCjZf8QZIYFtWJ0Zd1BS2QKdt8rYwkpvVSNXEbf08HtypfGHy8LR_iUuehNsE2-UP2B9jyvBKGSzAKvPMmi8IO3a9D4jNNgGskwsrhd2XyizTmY1hzrUzXeWQ-fxGEZtoYPnh5jw7S67NH0aIwQIuycnY6ZKo8lmYlzKuZRWnSIbBuzAk8HHiXwzoVnj-CXo-YPc5PCO1ulzupwGjJKLhzlWTZj_1Ynu-p4Wc_uvjMBHAjw9duICUWD4BD8Aq7xhrCEwzRffH_lfMxfQm_UPctoQEz1mA,restaurant,Google
670807643,way,"Wiper and True Taproom, Old Market",bar,,,,Easton Road,Units 11-15,BS5 0SP,4.41E+11,https://wiperandtrue.com/pages/the-wiper-and-true-taproom-old-market-bristol,"We-Th 16:00-23:00,Fr-Sa 12:00-24:00,Su 12:00-22:00",yes,,,yes,51.4589053,-2.5748558,BS2 0,Lawrence Hill,Bristol East,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJIXMehiiPcUgRgmA1wr6lVlU,"Wiper and True Brewery & Taproom, Old Market","bar,point_of_interest,food,establishment",4.6,213,,"Unit 11, City Business Park, St Jude's, Bristol",51.4589496,-2.5747785,OPERATIONAL,0117 941 2501,+44 117 941 2501,http://www.wiperandtrue.com/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2200""}, ""open"": {""day"": 0, ""time"": ""1200""}}, {""close"": {""day"": 1, ""time"": ""2230""}, ""open"": {""day"": 1, ""time"": ""1600""}}, {""close"": {""day"": 2, ""time"": ""2230""}, ""open"": {""day"": 2, ""time"": ""1600""}}, {""close"": {""day"": 3, ""time"": ""2230""}, ""open"": {""day"": 3, ""time"": ""1600""}}, {""close"": {""day"": 4, ""time"": ""2230""}, ""open"": {""day"": 4, ""time"": ""1600""}}, {""close"": {""day"": 6, ""time"": ""0000""}, ""open"": {""day"": 5, ""time"": ""1400""}}, {""close"": {""day"": 0, ""time"": ""0000""}, ""open"": {""day"": 6, ""time"": ""1200""}}], ""weekday_text"": [""Monday: 4:00\u2009\u2013\u200910:30\u202fPM"", ""Tuesday: 4:00\u2009\u2013\u200910:30\u202fPM"", ""Wednesday: 4:00\u2009\u2013\u200910:30\u202fPM"", ""Thursday: 4:00\u2009\u2013\u200910:30\u202fPM"", ""Friday: 2:00\u202fPM\u2009\u2013\u200912:00\u202fAM"", ""Saturday: 12:00\u202fPM\u2009\u2013\u200912:00\u202fAM"", ""Sunday: 12:00\u2009\u2013\u200910:00\u202fPM""]}",AcnlKN283MKTAC4W8ygyaNbWW1SFRBLa2hzU8PtAtks8GH3kgrFBvLfW24afftYITRzwhOOXyIa3SLPeqO0-2Q4pcFH5Sf7PbwCxRryM1VIfn38dyHWHd91j2g0Ros4srC_8hd_uZUZJs9yNCEm22QbA2H8RzS0LQMswIXj9NtoXNdXNFSea18j8K4Wfg5-SHvlv4c0D5KwzYon5F-3YX8l1Tl0UWGrsv_sBpaqfll8tot3h7d7QL3WApr6typr0egC0RpUWJ98-7ZT_VwQ6WysoMSqB-2W6XaUXP2TBS5RrXbOeswGLpK6yW-ap9pdwgrff6ixQmDJ6X6bofILwvzslwURjf_d9S_ZcWG8nnPQQOw5OJNm8hvjnlCx6Mw9VWYeflVZOWyn4jn-InWM3P6wc51OzohaFSKVRI-UltUCKQKAtgw,,OSM
12453601976,node,Roastery and Brew Bar,bar,british,,,,,,,,,,,,,51.4608473,-2.5807089,BS2 0,Lawrence Hill,Bristol East,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJI3ClaZ6PcUgRDWGmGZVsE7Y,Wogan Coffee Roastery Shop & Brew Bar,"cafe,store,point_of_interest,food,establishment",4.8,406,,"2 Clement St, St Jude's, Bristol",51.4605883,-2.5808727,OPERATIONAL,0117 955 3564,+44 117 955 3564,https://wogancoffee.com/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 1, ""time"": ""1630""}, ""open"": {""day"": 1, ""time"": ""0830""}}, {""close"": {""day"": 2, ""time"": ""1630""}, ""open"": {""day"": 2, ""time"": ""0830""}}, {""close"": {""day"": 3, ""time"": ""1630""}, ""open"": {""day"": 3, ""time"": ""0830""}}, {""close"": {""day"": 4, ""time"": ""1630""}, ""open"": {""day"": 4, ""time"": ""0830""}}, {""close"": {""day"": 5, ""time"": ""1600""}, ""open"": {""day"": 5, ""time"": ""0830""}}], ""weekday_text"": [""Monday: 8:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Tuesday: 8:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Wednesday: 8:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Thursday: 8:30\u202fAM\u2009\u2013\u20094:30\u202fPM"", ""Friday: 8:30\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]}",AcnlKN3VqnvTafVDpNo8Lcaaj5NwFlhucQN1yAwvx-P7NcF5dNhrp_Eloq61mAfBgy-shzveXGCSwVCK-LBD9zUCPblY3Ff7BjAQo9mqjWqyneoWNWBJRp-MVoS1rxla_Xp_Lh-XGGr4GzcgWolTGSOgEMRqq0qC9vKBIHxLkmRYTu3jViOvtxduOccU5OmA_VI8mi5qNWMVsnKUxQKyMCLK_FHnXYhegHwv-y6rYJCyODtq4u38vQo4nbGSq161OhJmHi-LoaImnVDae7xQdCVFtW5YMzQYtD2a3VuTZQ-3odGGIg,,OSM
289453749,way,Wongs Chinese Restaurant,restaurant,chinese,,,Denmark Street,12,BS1 5DQ,4.41E+11,,,,,,no,51.4532294,-2.5997667,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJj6mOEteNcUgRLYja8V3Yn_4,Wong's Restaurant,"restaurant,food,point_of_interest,establishment",3.7,834,3,"12 Denmark St, Bristol",51.4532665,-2.5996229,OPERATIONAL,0117 925 8883,+44 117 925 8883,https://wongsbristol.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2300""}, ""open"": {""day"": 0, ""time"": ""1100""}}, {""close"": {""day"": 1, ""time"": ""2300""}, ""open"": {""day"": 1, ""time"": ""1100""}}, {""close"": {""day"": 2, ""time"": ""2300""}, ""open"": {""day"": 2, ""time"": ""1100""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""1100""}}, {""close"": {""day"": 4, ""time"": ""2300""}, ""open"": {""day"": 4, ""time"": ""1100""}}, {""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""1100""}}, {""close"": {""day"": 6, ""time"": ""2300""}, ""open"": {""day"": 6, ""time"": ""1100""}}], ""weekday_text"": [""Monday: 11:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Tuesday: 11:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Wednesday: 11:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 11:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Friday: 11:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 11:00\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u200911:00\u202fPM""]}",AcnlKN2i1tvtfayTkCqfaXOZxMKeRjEe0qVaZthOdwp45JhkV4tJoTwXYdEL6VGM7oZsXpCxoDaf0Lq0MTAMF95TvvC49aZbNgigfFcHd7C1rwMRd6ZUmgOuFMu5Ff3i07Yx7q70qp_ImW-V--qdoXeTdnhiRrk_ELYA7GEgwn-b75WVgsvI6znAAHZCfrTogz-b79pAe8UR_Rs4Oy3lFpJDpkimHWSPotk48FRVDLHiaAL47alMl_rpVmJDCic_XTQIKvpF3IvK7X_19kgdzCVfBThx1F8NDZNPQrllE2IRysfq2U2sjIdnBVA9uGOCcD2rm_KVT4aHvwhtA7IFoXtFMgrmW1k3uQ_T01MHI75ZZQpqXbH68Z2VzG-vNXQ8MYX5FoqLZJbh-P6Wt3TGyBF52Mi3FCd8elp-WxhuDE9TXoHYFM32,,OSM
